block_number,stimulus_seq,trial_seq,trial_number,trial_type,stimulus_type,image_v1,image_v2,hue_v1,hue_prom_v1,hue_v2,hue_prom_v2,image_v3,image_v4,hue_v3,hue_prom_v3,hue_v4,hue_prom_v4,image_v5,image_v6,hue_v5,hue_prom_v5,hue_v6,hue_prom_v6
6,50,1,50,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/curtain.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/handgripper.png,331.7668,NA,340.1994,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/daisy.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/postalmailbox01.png,331.7668,NA,340.1994,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/freezer02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pavedsidewalk.png,331.7668,NA,340.1994,NA
6,51,1,51,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/trailer.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/steeringwheel.png,123.6036,NA,8.2537,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chocolatechip.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/eye.png,123.6036,NA,8.2537,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/electrictransformer.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/springroll.png,123.6036,NA,8.2537,NA
6,52,1,52,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cementtruck.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fireplace.png,311.1015,NA,182.344735,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shed02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bowtie.png,311.1015,NA,182.344735,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/corn02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ducttape.png,311.1015,NA,182.344735,NA
6,53,1,53,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/podium.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/smartboard.png,274.57535,NA,74.151,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/boxtruck.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/icemaker.png,274.57535,NA,74.151,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fanblades.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bed.png,274.57535,NA,74.151,NA
6,54,1,54,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/carlighter02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jarofcapers.png,111.4004,NA,306.7127,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cookingpot.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/papershredder.png,111.4004,NA,306.7127,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/buddhastatue.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/blackolive.png,111.4004,NA,306.7127,NA
6,55,1,55,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/boxingglove01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/floodlight.png,237.14386,NA,8.22,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/maplebuttercone.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/radiator.png,237.14386,NA,8.22,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/inukshuk.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/napkin.png,237.14386,NA,8.22,NA
6,56,1,56,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gift01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bowlofcereal.png,327.972,NA,331.359,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/charcoalbarbecue.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bikewheel.png,327.972,NA,331.359,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/treadmill.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/candydispenser.png,327.972,NA,331.359,NA
6,57,1,57,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/springroll.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jeans01.png,339.6232,NA,50.8325,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/christmastree.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/webcam.png,339.6232,NA,50.8325,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pottery.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toilet.png,339.6232,NA,50.8325,NA
6,58,1,58,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/8ball.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bust.png,306.4658,NA,63.9213,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/recyclingbin.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/licenseplate.png,306.4658,NA,63.9213,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dryingmachine02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/keyboard.png,306.4658,NA,63.9213,NA
6,59,1,59,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/motorcycle.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/faxmachine.png,205.35752,NA,136.54745,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/faxmachine.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jumpercables.png,205.35752,NA,136.54745,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bathtub.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ear.png,205.35752,NA,136.54745,NA
6,60,1,60,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shoulderpad.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/aircompressor.png,155.49799,NA,98.36053,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/castle.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/diploma01.png,155.49799,NA,98.36053,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waterlily.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/carjack.png,155.49799,NA,98.36053,NA
7,61,1,61,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chainmail.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toasteroven.png,325.0351,NA,188.026173,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/keyboard.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/guacamole.png,325.0351,NA,188.026173,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/manholecover.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/recyclingbin.png,325.0351,NA,188.026173,NA
7,62,1,62,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cutleryset.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hamslice.png,152.18654,NA,287.1837,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/rainboot.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/baseballglove.png,152.18654,NA,287.1837,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/brasslipstrike.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jackolantern.png,152.18654,NA,287.1837,NA
7,63,1,63,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/swissarmyknife01a.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waterlily.png,15.0954,NA,155.59882,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/postalmailbox01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/officecabinet.png,15.0954,NA,155.59882,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/carsidemirror01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mortarandpestle.png,15.0954,NA,155.59882,NA
7,64,1,64,prom,prom_spec,https://memcog.fernuni.ch/studies/prm_wm_s1/images/squid.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toad.png,310.4746,58,19.0502,228,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tuque03a.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bikehelmet.png,310.4746,58,19.0502,228,https://memcog.fernuni.ch/studies/prm_wm_s1/images/violin.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/frenchhorn.png,310.4746,58,19.0502,228
7,65,1,65,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/garbagecan02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/parkfountain.png,8.8788,NA,1.3628,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/star.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fence02.png,8.8788,NA,1.3628,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/punchingball.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/rollerblade.png,8.8788,NA,1.3628,NA
7,66,1,66,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/payphone.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mailbox01.png,264.26601,NA,317.5961,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/airconditioner.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gravyboat.png,264.26601,NA,317.5961,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/foot.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/taillight.png,264.26601,NA,317.5961,NA
7,67,1,67,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/napkin.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/flowerwreath.png,326.2211,NA,165.59253,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pintofbeer.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/firtree.png,326.2211,NA,165.59253,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/key07.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/inukshuk.png,326.2211,NA,165.59253,NA
7,68,1,68,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/boatmotor.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jumpingjack.png,298.8301,NA,31.0414,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/alarmsystem.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/castletower.png,298.8301,NA,31.0414,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/carjack.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shed02.png,298.8301,NA,31.0414,NA
7,69,1,69,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/church.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/electrictransformer.png,168.12899,NA,16.9228,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/coffeemachine.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/corn02.png,168.12899,NA,16.9228,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/nailgun.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chime.png,168.12899,NA,16.9228,NA
7,70,1,70,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bulldozer.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/armchair02.png,168.49113,NA,156.05957,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/kiwi03.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/drinkshaker.png,168.49113,NA,156.05957,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dumpster.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/freezer02.png,168.49113,NA,156.05957,NA
7,71,1,71,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/kidpicnictable.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/foot.png,162.32933,NA,179.679404,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shotglass.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/schoolbus.png,162.32933,NA,179.679404,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lychee01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/handblender.png,162.32933,NA,179.679404,NA
7,72,1,72,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/kneepad01c.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hose.png,247.59969,NA,115.02236,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/powerchair.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chimney.png,247.59969,NA,115.02236,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/firehydrant.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/kneepad01c.png,247.59969,NA,115.02236,NA
7,73,1,73,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/railwaycrossingsign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dormer.png,174.022702,NA,72.6854,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/brownsugar.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/handvacuum.png,174.022702,NA,72.6854,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bowtie.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cakeplatter.png,174.022702,NA,72.6854,NA
7,74,1,74,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/webcam.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/barrel01.png,293.7431,NA,164.33593,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cartonofeggs.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stuffedpuffin.png,293.7431,NA,164.33593,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tombstone.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/swimsuit.png,293.7431,NA,164.33593,NA
7,75,1,75,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dumptruck.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/granolabar01.png,343.237,NA,270.54253,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hangar.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/breadslice.png,343.237,NA,270.54253,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sardinecan.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chessknight03a.png,343.237,NA,270.54253,NA
7,76,1,76,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/keyhole.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/windowblinds02.png,7.8509,NA,4.187,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/calendar.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/worldmap.png,7.8509,NA,4.187,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/flower01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fanheater.png,7.8509,NA,4.187,NA
7,77,1,77,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chime.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/swissarmyknife01a.png,181.598232,NA,188.00698,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/boxtrailer.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/holdfast.png,181.598232,NA,188.00698,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/casabamelon.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/clover.png,181.598232,NA,188.00698,NA
7,78,1,78,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stovetop.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/wheel04.png,151.80144,NA,29.8201,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toilet.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/garbagecan02.png,151.80144,NA,29.8201,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/boogieboard.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/atm.png,151.80144,NA,29.8201,NA
7,79,1,79,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/halogenlightbulb.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/soundmixer.png,269.73166,NA,337.0409,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/washingmachine.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lantern03.png,269.73166,NA,337.0409,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/whiteout.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waterfall.png,269.73166,NA,337.0409,NA
7,80,1,80,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bowlingball.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cartonofeggs.png,161.9635,NA,89.47616,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spacerover.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pokerchips.png,161.9635,NA,89.47616,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tricycle.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/firealarm.png,161.9635,NA,89.47616,NA
7,81,1,81,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/usbcable01a.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/litterbox.png,280.8142,NA,40.079,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/moon.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/staplegun.png,280.8142,NA,40.079,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/doorbolt.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/brownsugar.png,280.8142,NA,40.079,NA
7,82,1,82,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/airhockeytable.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/floortile02.png,240.17251,NA,334.2732,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gps.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/coffeemaker.png,240.17251,NA,334.2732,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/discoball.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/powerchair.png,240.17251,NA,334.2732,NA
7,83,1,83,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cinderblock.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toolbox02.png,310.1904,NA,291.3757,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/electricmixer.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/wetfloorsign.png,310.1904,NA,291.3757,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/frisbee.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mailtruck.png,310.1904,NA,291.3757,NA
7,84,1,84,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/football.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mug05.png,168.93379,NA,4.292,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/floortile02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/porsche.png,168.93379,NA,4.292,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/flipflop01b.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fanblades.png,168.93379,NA,4.292,NA
7,85,1,85,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spinningtoy.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lighthouse.png,229.24545,NA,335.8996,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/treetrunk.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tortillachip.png,229.24545,NA,335.8996,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/generator.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/martiniglass01b.png,229.24545,NA,335.8996,NA
7,86,1,86,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/noparkingsign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/humanskull.png,124.16688,NA,308.5101,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/muffintray01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bus.png,124.16688,NA,308.5101,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ear.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/patiochair.png,124.16688,NA,308.5101,NA
7,87,1,87,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/photocopier.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/suitofarmor.png,158.00355,NA,125.96281,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/aceofdiamond.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hibiscusflower02.png,158.00355,NA,125.96281,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/golfball.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pokerset.png,158.00355,NA,125.96281,NA
7,88,1,88,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/turnip.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mitresaw.png,107.05315,NA,64.1264,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/nose.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cactus.png,107.05315,NA,64.1264,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waterheater.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toyfiretruck.png,107.05315,NA,64.1264,NA
7,89,1,89,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/garbagecan02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/callbell.png,296.6305,NA,290.7838,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/salsa.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/golfball.png,296.6305,NA,290.7838,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hose.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tricycle.png,296.6305,NA,290.7838,NA
7,90,1,90,prom,prom_spec,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toad.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/whitetiger.png,197.71349,58,336.6971,228,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bikehelmet.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/graduationcap.png,197.71349,58,336.6971,228,https://memcog.fernuni.ch/studies/prm_wm_s1/images/frenchhorn.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/accordion01.png,197.71349,58,336.6971,228
8,91,1,91,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/projectorscreen.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/washingmachine.png,299.6892,NA,47.8692,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/barn.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/table01.png,299.6892,NA,47.8692,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tent.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/apron.png,299.6892,NA,47.8692,NA
8,92,1,92,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tree.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/onewaysign.png,183.721945,NA,333.9222,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/carbattery.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pumpkin.png,183.721945,NA,333.9222,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/marble.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waders.png,183.721945,NA,333.9222,NA
8,93,1,93,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/baseballglove.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/taxisign.png,358.2109,NA,123.07129,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/blender.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/boatmotor.png,358.2109,NA,123.07129,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fusebox.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/contactlens.png,358.2109,NA,123.07129,NA
8,94,1,94,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/eyechart.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shopvac.png,322.4016,NA,160.65441,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/taxisign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ballofstring.png,322.4016,NA,160.65441,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/elbow.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stool01.png,322.4016,NA,160.65441,NA
8,95,1,95,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mug05.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/donotentersign.png,202.40343,NA,329.89,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jumpercables.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/flower01.png,202.40343,NA,329.89,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/palmier.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/electricitymeter.png,202.40343,NA,329.89,NA
8,96,1,96,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/puppettheatre.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/carsidemirror01.png,189.101872,NA,45.1888,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/smartboard.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shoulder.png,189.101872,NA,45.1888,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/well.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cupcake.png,189.101872,NA,45.1888,NA
8,97,1,97,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/handgripper.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/corkboard.png,324.598,NA,293.3285,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chandelier.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cookingpot.png,324.598,NA,293.3285,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/saltshaker03a.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/icebucket.png,324.598,NA,293.3285,NA
8,98,1,98,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/doormat.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/trampoline.png,343.2509,NA,347.0159,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/corkboard.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/elbow.png,343.2509,NA,347.0159,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/womenwashroomsign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/escalator.png,343.2509,NA,347.0159,NA
