"","partID","conds","datalong"
"669","part 169","l3_b",-0.447637268342463
"670","part 170","l3_b",0.135170094596864
"671","part 171","l3_b",2.06071212788285
"672","part 172","l3_b",-0.482753714332054
"673","part 173","l3_b",0.0956024157010494
"674","part 174","l3_b",1.68904928505514
"675","part 175","l3_b",-0.691770719941212
"676","part 176","l3_b",-0.404889771602765
"677","part 177","l3_b",0.937537888940895
"678","part 178","l3_b",0.0788610161654644
"679","part 179","l3_b",-0.297382785417649
"680","part 180","l3_b",-0.141732896149407
"681","part 181","l3_b",0.599766533849537
"682","part 182","l3_b",0.304816900195974
"683","part 183","l3_b",0.935953512824987
"684","part 184","l3_b",0.211421214354076
"685","part 185","l3_b",-0.788803214227883
"686","part 186","l3_b",1.05798864333682
"687","part 187","l3_b",-1.10844290531003
"688","part 188","l3_b",0.368260283132696
"689","part 189","l3_b",0.36884800655098
"690","part 190","l3_b",-0.124249183853779
"691","part 191","l3_b",1.32073910846461
"692","part 192","l3_b",0.686394254674373
"693","part 193","l3_b",1.60886888096226
"694","part 194","l3_b",1.00359316029898
"695","part 195","l3_b",-0.690759637937262
"696","part 196","l3_b",0.539009470143119
"697","part 197","l3_b",-0.105953058616061
"698","part 198","l3_b",1.59874827785228
"699","part 199","l3_b",1.9912073114529
"700","part 200","l3_b",0.729690599978988
"701","part 201","l3_b",0.238273839045397
"702","part 202","l3_b",-0.43380244083524
"703","part 203","l3_b",-1.01352187673566
"704","part 204","l3_b",-0.129996631204044
"705","part 205","l3_b",2.21683990161527
"706","part 206","l3_b",-0.337979417087307
"707","part 207","l3_b",1.48395841486075
"708","part 208","l3_b",0.911515996513564
"709","part 209","l3_b",1.10976223243848
"710","part 210","l3_b",0.352545514027098
"711","part 211","l3_b",1.14059216159339
"712","part 212","l3_b",-1.28280813666897
"713","part 213","l3_b",0.35411343194679
"714","part 214","l3_b",0.45206441321659
"715","part 215","l3_b",0.0982096283573114
"716","part 216","l3_b",-1.39454200730988
"717","part 217","l3_b",0.123520774027698
"718","part 218","l3_b",-1.39798892322069
"719","part 219","l3_b",-0.26781346147986
"720","part 220","l3_b",0.543883733434933
"721","part 221","l3_b",0.668674456518295
"722","part 222","l3_b",-1.36514340775671
"723","part 223","l3_b",-0.626116745738366
"724","part 224","l3_b",2.06714127112845
"725","part 225","l3_b",1.60055492291677
"726","part 226","l3_b",0.259271249456235
"727","part 227","l3_b",-1.80522505188749
"728","part 228","l3_b",1.51701350331076
"729","part 229","l3_b",-0.0335838038951274
"730","part 230","l3_b",-0.515649899387478
"731","part 231","l3_b",-0.983414649534257
"732","part 232","l3_b",2.14117764693752
"733","part 233","l3_b",-0.193513911483633
"734","part 234","l3_b",-0.802752238116858
"735","part 235","l3_b",1.10086148756433
"736","part 236","l3_b",-0.495037310362531
"737","part 237","l3_b",-0.204443052519883
"738","part 238","l3_b",0.723198751909203
"739","part 239","l3_b",0.403181571046524
"740","part 240","l3_b",0.491926775751463
"741","part 241","l3_b",-1.27609264483886
"742","part 242","l3_b",0.566367082568731
"743","part 243","l3_b",-1.28569494144058
"744","part 244","l3_b",1.59846620219706
"745","part 245","l3_b",-1.13727308409979
"746","part 246","l3_b",0.433875187576222
"747","part 247","l3_b",1.79011298708798
"748","part 248","l3_b",-1.12404307078527
"749","part 249","l3_b",-0.708760715064689
"750","part 250","l3_b",1.97793201591402
"751","part 1","l3_pm",0.510888267908522
"752","part 2","l3_pm",0.344779209062311
"753","part 3","l3_pm",2.34913765381175
"754","part 4","l3_pm",1.21661414777177
"755","part 5","l3_pm",-0.245177007783835
"756","part 6","l3_pm",1.55593386427592
"757","part 7","l3_pm",-0.762478366432811
"758","part 8","l3_pm",1.73770880000944
"759","part 9","l3_pm",-0.746329823713322
"760","part 10","l3_pm",2.11111503944174
"761","part 11","l3_pm",0.191119552729005
"762","part 12","l3_pm",0.0290699796792658
"763","part 13","l3_pm",-0.455108043565786
"764","part 14","l3_pm",-0.114649890576894
"765","part 15","l3_pm",2.33856667864912
"766","part 16","l3_pm",2.57999127743444
"767","part 17","l3_pm",0.22641199038791
"768","part 18","l3_pm",-0.146255130107271
"769","part 19","l3_pm",-0.0415470809357739
"770","part 20","l3_pm",-0.118536883054356
"771","part 21","l3_pm",-0.191114868334982
"772","part 22","l3_pm",1.22846213916671
"773","part 23","l3_pm",1.290480597445
"774","part 24","l3_pm",1.1813158825382
"775","part 25","l3_pm",-0.538207591935607
"776","part 26","l3_pm",-0.958198555814619
"777","part 27","l3_pm",-0.639797574026251
"778","part 28","l3_pm",0.829529360661862
"779","part 29","l3_pm",0.942565686394899
"780","part 30","l3_pm",2.05686171836872
"781","part 31","l3_pm",2.03046610807584
"782","part 32","l3_pm",0.171811363925102
"783","part 33","l3_pm",-0.00391140966527653
"784","part 34","l3_pm",0.673670142576777
"785","part 35","l3_pm",0.372477343366916
"786","part 36","l3_pm",0.157603814811303
"787","part 37","l3_pm",0.190304850614551
"788","part 38","l3_pm",0.18991144498635
"789","part 39","l3_pm",0.80253989800471
"790","part 40","l3_pm",-0.0605477033552803
"791","part 41","l3_pm",-0.0457576857153718
"792","part 42","l3_pm",0.723596638536069
"793","part 43","l3_pm",-1.63422686130182
"794","part 44","l3_pm",0.016093790082665
"795","part 45","l3_pm",0.0514657028049288
"796","part 46","l3_pm",0.114275756177803
"797","part 47","l3_pm",-0.224908262559137
"798","part 48","l3_pm",1.96341613278227
"799","part 49","l3_pm",-1.17638305257797
"800","part 50","l3_pm",-0.0250737732483968
"801","part 51","l3_pm",0.763861212758564
"802","part 52","l3_pm",1.18055384358398
"803","part 53","l3_pm",1.57582341623283
"804","part 54","l3_pm",0.577610911193702
"805","part 55","l3_pm",1.34080147072883
"806","part 56","l3_pm",1.54969424916738
"807","part 57","l3_pm",0.889870602437281
"808","part 58","l3_pm",-0.627780617568102
"809","part 59","l3_pm",-0.600147309716227
"810","part 60","l3_pm",0.17191532933774
"811","part 61","l3_pm",0.0870595817137635
"812","part 62","l3_pm",1.40753928265024
"813","part 63","l3_pm",-0.0467634834653103
"814","part 64","l3_pm",2.97916134598703
"815","part 65","l3_pm",0.321731898718942
"816","part 66","l3_pm",-0.938015538807494
"817","part 67","l3_pm",-0.669522963857118
"818","part 68","l3_pm",-1.38149424894181
"819","part 69","l3_pm",0.499049411990234
"820","part 70","l3_pm",2.11532052679016
"821","part 71","l3_pm",1.73611519561937
"822","part 72","l3_pm",1.21054381625992
"823","part 73","l3_pm",0.647270199998951
"824","part 74","l3_pm",-0.341048803432143
"825","part 75","l3_pm",0.895552912451717
"826","part 76","l3_pm",-1.15840530833611
"827","part 77","l3_pm",1.05380502479431
"828","part 78","l3_pm",1.91917906949245
"829","part 79","l3_pm",0.562405667902044
"830","part 80","l3_pm",-0.341446203464232
"831","part 81","l3_pm",0.868171798229159
"832","part 82","l3_pm",0.620821578838326
"833","part 83","l3_pm",-0.158561201954166
"834","part 84","l3_pm",0.592374922159938
"835","part 85","l3_pm",1.15197885579344
"836","part 86","l3_pm",1.8940765547126
"837","part 87","l3_pm",-1.32307486124147
"838","part 88","l3_pm",0.279831823775948
"839","part 89","l3_pm",-0.652211853709041
"840","part 90","l3_pm",-0.941973851704706
"841","part 91","l3_pm",0.972419423177079
"842","part 92","l3_pm",-0.200732758222957
"843","part 93","l3_pm",1.03814845428894
"844","part 94","l3_pm",-0.19655600762757
"845","part 95","l3_pm",-0.263306435962329
"846","part 96","l3_pm",0.762661467401205
"847","part 97","l3_pm",-0.3372171482872
"848","part 98","l3_pm",1.55081964275234
"849","part 99","l3_pm",0.284428254872309
"850","part 100","l3_pm",-0.32688560078829
"851","part 101","l3_pm",1.07290783177012
"852","part 102","l3_pm",1.68255093657747
"853","part 103","l3_pm",-0.198346034235641
"854","part 104","l3_pm",-0.443970229269385
"855","part 105","l3_pm",1.3089090700506
"856","part 106","l3_pm",1.47259885073069
"857","part 107","l3_pm",0.635568349591253
"858","part 108","l3_pm",0.15000442391161
"859","part 109","l3_pm",-0.955392029490644
"860","part 110","l3_pm",1.16015494205421
"861","part 111","l3_pm",0.149724623565062
"862","part 112","l3_pm",1.09484783853334
"863","part 113","l3_pm",0.811198478578054
"864","part 114","l3_pm",-0.737257401440782
"865","part 115","l3_pm",1.58850744631509
"866","part 116","l3_pm",-0.0497783837926533
"867","part 117","l3_pm",0.704769499610947
"868","part 118","l3_pm",0.279573461508663
"869","part 119","l3_pm",1.12261751949282
"870","part 120","l3_pm",-0.655461363856215
"871","part 121","l3_pm",-1.93750192059878
"872","part 122","l3_pm",-0.590346560597351
"873","part 123","l3_pm",-1.0021986032927
"874","part 124","l3_pm",0.826873455742258
"875","part 125","l3_pm",-0.358694032707946
"876","part 126","l3_pm",-0.103962617372618
"877","part 127","l3_pm",1.66469983920872
"878","part 128","l3_pm",-2.57117168596953
"879","part 129","l3_pm",0.088706729890715
"880","part 130","l3_pm",1.27735174549194
"881","part 131","l3_pm",0.577331512119404
"882","part 132","l3_pm",1.36089909421087
"883","part 133","l3_pm",-0.452455699211405
"884","part 134","l3_pm",0.382064654324286
"885","part 135","l3_pm",0.550785447983796
"886","part 136","l3_pm",2.53767229083635
"887","part 137","l3_pm",1.41404946994056
"888","part 138","l3_pm",0.546780502611157
"889","part 139","l3_pm",0.433792721754076
"890","part 140","l3_pm",1.4576619946875
"891","part 141","l3_pm",0.593821811918873
"892","part 142","l3_pm",1.49525157565887
"893","part 143","l3_pm",1.26597455836617
"894","part 144","l3_pm",-0.575518258188807
"895","part 145","l3_pm",-0.876042359381186
"896","part 146","l3_pm",2.74902641046098
"897","part 147","l3_pm",-0.039708007766061
"898","part 148","l3_pm",1.03647262743237
"899","part 149","l3_pm",1.28637153604046
"900","part 150","l3_pm",1.23270406232028
"901","part 151","l3_pm",1.54376993287527
"902","part 152","l3_pm",0.49621026489711
"903","part 153","l3_pm",-0.296841344501844
"904","part 154","l3_pm",-0.282179046385249
"905","part 155","l3_pm",2.13492631482721
"906","part 156","l3_pm",0.619775319693902
"907","part 157","l3_pm",0.880485214123409
"908","part 158","l3_pm",1.20540139976454
"909","part 159","l3_pm",1.6490085456216
"910","part 160","l3_pm",0.417957057922699
"911","part 161","l3_pm",0.137950628204879
"912","part 162","l3_pm",0.721811813306139
"913","part 163","l3_pm",0.856683521158754
"914","part 164","l3_pm",1.12148804439881
"915","part 165","l3_pm",-0.665453312270863
"916","part 166","l3_pm",-1.73316044472857
"917","part 167","l3_pm",-1.13341428685225
"918","part 168","l3_pm",1.79291807699743
"919","part 169","l3_pm",-0.775098973292259
"920","part 170","l3_pm",-0.0130059362276109
"921","part 171","l3_pm",1.24298548433738
"922","part 172","l3_pm",-0.0755332523433025
"923","part 173","l3_pm",0.40409512621913
"924","part 174","l3_pm",2.07878750989039
"925","part 175","l3_pm",-0.162718305059684
"926","part 176","l3_pm",0.244191256268027
"927","part 177","l3_pm",1.84276791609169
"928","part 178","l3_pm",1.11453648789839
"929","part 179","l3_pm",0.471718964048946
"930","part 180","l3_pm",-0.871974202797942
"931","part 181","l3_pm",0.0508577384479931
"932","part 182","l3_pm",1.21198465785017
"933","part 183","l3_pm",1.20056265449644
"934","part 184","l3_pm",0.356031137452373
"935","part 185","l3_pm",-1.0296580655882
"936","part 186","l3_pm",1.3280135665964
"937","part 187","l3_pm",-0.198931749600204
"938","part 188","l3_pm",0.358485471364413
"939","part 189","l3_pm",0.365748111241537
"940","part 190","l3_pm",0.128020071792244
"941","part 191","l3_pm",0.891104804516513
"942","part 192","l3_pm",0.660492109201543
"943","part 193","l3_pm",2.32060550757726
"944","part 194","l3_pm",0.582961108407441
"945","part 195","l3_pm",0.00455828175185169
"946","part 196","l3_pm",0.923886476150362
"947","part 197","l3_pm",0.51475161812421
"948","part 198","l3_pm",1.45014997273443
"949","part 199","l3_pm",1.8771018591411
"950","part 200","l3_pm",1.49262738272359
"951","part 201","l3_pm",0.851399120757573
"952","part 202","l3_pm",-0.643415395620502
"953","part 203","l3_pm",-0.408165063766338
"954","part 204","l3_pm",0.243467030622024
"955","part 205","l3_pm",2.67035823978545
"956","part 206","l3_pm",0.309655163957925
"957","part 207","l3_pm",1.60087985259011
"958","part 208","l3_pm",0.792554025927828
"959","part 209","l3_pm",1.3128313683157
"960","part 210","l3_pm",0.111178960715297
"961","part 211","l3_pm",1.21004214157867
"962","part 212","l3_pm",-0.556055346370219
"963","part 213","l3_pm",0.774207088926281
"964","part 214","l3_pm",0.514463098304008
"965","part 215","l3_pm",0.603008437931226
"966","part 216","l3_pm",-1.01012941374499
"967","part 217","l3_pm",0.667681297106036
"968","part 218","l3_pm",-0.913403793254286
"969","part 219","l3_pm",-0.0567626953410057
"970","part 220","l3_pm",0.978487738042081
"971","part 221","l3_pm",0.593966773481461
"972","part 222","l3_pm",-1.0341614391059
"973","part 223","l3_pm",-0.00899555342497987
"974","part 224","l3_pm",1.74403272212857
"975","part 225","l3_pm",1.45395717321403
"976","part 226","l3_pm",1.08305833249763
"977","part 227","l3_pm",-1.92491003004788
"978","part 228","l3_pm",1.60382429969762
"979","part 229","l3_pm",0.110945394535434
"980","part 230","l3_pm",-0.277141966088505
"981","part 231","l3_pm",-0.268283189626197
"982","part 232","l3_pm",2.26990225601729
"983","part 233","l3_pm",-0.205417777669345
"984","part 234","l3_pm",-0.813284433983609
"985","part 235","l3_pm",0.859498392027189
"986","part 236","l3_pm",0.00048618030455555
"987","part 237","l3_pm",-0.329864176821248
"988","part 238","l3_pm",1.30531511306441
"989","part 239","l3_pm",0.024640905703478
"990","part 240","l3_pm",1.24605886905553
"991","part 241","l3_pm",-1.31325211936292
"992","part 242","l3_pm",0.879089438057407
"993","part 243","l3_pm",-0.163243247099848
"994","part 244","l3_pm",1.44358375417296
"995","part 245","l3_pm",-1.12975403877361
"996","part 246","l3_pm",0.809709806898934
"997","part 247","l3_pm",1.3421062877993
"998","part 248","l3_pm",-1.05021839430661
"999","part 249","l3_pm",-0.790497322756186
"1000","part 250","l3_pm",2.23709341807609
"1001","part 1","l5_b",0.290546254532577
"1002","part 2","l5_b",-0.219523279247697
"1003","part 3","l5_b",2.19640006949334
"1004","part 4","l5_b",1.30996401643265
"1005","part 5","l5_b",-0.761249414017864
"1006","part 6","l5_b",1.17547023048675
"1007","part 7","l5_b",-1.3466740348133
"1008","part 8","l5_b",1.35578837364582
"1009","part 9","l5_b",-0.882018895666378
"1010","part 10","l5_b",1.84158480262752
"1011","part 11","l5_b",-0.19950501155068
"1012","part 12","l5_b",0.45617150909124
"1013","part 13","l5_b",-0.804044071371958
"1014","part 14","l5_b",-0.0465068523072911
"1015","part 15","l5_b",2.46660722660198
"1016","part 16","l5_b",1.28279497211523
"1017","part 17","l5_b",-0.0625456787159253
"1018","part 18","l5_b",-0.0764326580747181
"1019","part 19","l5_b",-0.149074276343699
"1020","part 20","l5_b",-0.263764071288883
"1021","part 21","l5_b",-0.266721653309876
"1022","part 22","l5_b",0.648766905700515
"1023","part 23","l5_b",1.33966836671562
"1024","part 24","l5_b",1.115010606135
"1025","part 25","l5_b",-0.429880976593778
"1026","part 26","l5_b",-0.555075022955083
"1027","part 27","l5_b",-0.759511048884964
"1028","part 28","l5_b",-0.093419826129047
"1029","part 29","l5_b",1.20946193875826
"1030","part 30","l5_b",1.97417175839268
"1031","part 31","l5_b",1.15405375000844
"1032","part 32","l5_b",0.0889567615969476
"1033","part 33","l5_b",-0.105960627648114
"1034","part 34","l5_b",0.556183317208658
"1035","part 35","l5_b",-0.624705759300729
"1036","part 36","l5_b",0.0862394568293577
"1037","part 37","l5_b",-0.424418682449652
"1038","part 38","l5_b",0.796831008341582
"1039","part 39","l5_b",0.868736937872723
"1040","part 40","l5_b",-0.209126403224794
"1041","part 41","l5_b",0.107422719411389
"1042","part 42","l5_b",0.131245204595585
"1043","part 43","l5_b",-2.14465043487127
"1044","part 44","l5_b",0.179150391593366
"1045","part 45","l5_b",-1.18376980127896
"1046","part 46","l5_b",-0.373922492393054
"1047","part 47","l5_b",-0.374250666938915
"1048","part 48","l5_b",1.65262317022009
"1049","part 49","l5_b",-0.945921261088424
"1050","part 50","l5_b",-0.133832508231585
"1051","part 51","l5_b",1.09956627653515
"1052","part 52","l5_b",0.0771186391459594
"1053","part 53","l5_b",1.87915409946658
"1054","part 54","l5_b",0.264689305182615
"1055","part 55","l5_b",0.950688985821646
"1056","part 56","l5_b",1.22896642770118
"1057","part 57","l5_b",0.770237724190089
"1058","part 58","l5_b",-0.663514323775758
"1059","part 59","l5_b",-0.7448713922986
"1060","part 60","l5_b",-0.189895690665721
"1061","part 61","l5_b",0.156988746927943
"1062","part 62","l5_b",0.998087421816941
"1063","part 63","l5_b",0.229619593538842
"1064","part 64","l5_b",2.99551818333877
"1065","part 65","l5_b",-0.257786606547512
"1066","part 66","l5_b",-1.80481906697076
"1067","part 67","l5_b",-1.13488500598829
"1068","part 68","l5_b",-1.77510023894157
"1069","part 69","l5_b",0.445759655079168
"1070","part 70","l5_b",1.54834544620822
"1071","part 71","l5_b",1.06715587726394
"1072","part 72","l5_b",1.1755036526698
"1073","part 73","l5_b",-0.225530916756016
"1074","part 74","l5_b",-0.488693704317643
"1075","part 75","l5_b",0.876610463340276
"1076","part 76","l5_b",-1.75587674164215
"1077","part 77","l5_b",1.14779802742227
"1078","part 78","l5_b",2.43835633241937
"1079","part 79","l5_b",-0.122002557577691
"1080","part 80","l5_b",-1.05912958860296
"1081","part 81","l5_b",0.0892238071645802
"1082","part 82","l5_b",0.733283465913053
"1083","part 83","l5_b",-0.161021166955068
"1084","part 84","l5_b",0.453499436885999
"1085","part 85","l5_b",0.571151330164462
"1086","part 86","l5_b",1.0116498083925
"1087","part 87","l5_b",-1.70632857495507
"1088","part 88","l5_b",0.287741163196523
"1089","part 89","l5_b",-0.484062994128406
"1090","part 90","l5_b",-1.7861809848565
"1091","part 91","l5_b",0.126024726421482
"1092","part 92","l5_b",0.367549993305018
"1093","part 93","l5_b",1.52045641954002
"1094","part 94","l5_b",-0.330728765505126
"1095","part 95","l5_b",-0.174493539863611
"1096","part 96","l5_b",1.17672952887978
"1097","part 97","l5_b",0.0123114268281546
"1098","part 98","l5_b",1.68923262616705
"1099","part 99","l5_b",-0.512661822386714
"1100","part 100","l5_b",-0.995308546995749
"1101","part 101","l5_b",0.995288743009724
"1102","part 102","l5_b",1.33704459059439
"1103","part 103","l5_b",-0.555942519728066
"1104","part 104","l5_b",-0.431526146421869
"1105","part 105","l5_b",0.108149778936774
"1106","part 106","l5_b",0.947140901796292
"1107","part 107","l5_b",0.521430205911965
"1108","part 108","l5_b",0.281302697548974
"1109","part 109","l5_b",-1.76739876705443
"1110","part 110","l5_b",1.29012098836697
"1111","part 111","l5_b",0.459797531749519
"1112","part 112","l5_b",1.06330236272195
"1113","part 113","l5_b",0.350600071359213
"1114","part 114","l5_b",-0.961315904323049
"1115","part 115","l5_b",1.55642611700517
"1116","part 116","l5_b",-0.214429418916923
"1117","part 117","l5_b",-0.08314469910718
"1118","part 118","l5_b",-0.579882541699982
"1119","part 119","l5_b",1.34828959906496
"1120","part 120","l5_b",-0.747308530490173
"1121","part 121","l5_b",-1.40440641163418
"1122","part 122","l5_b",-1.46578792309699
"1123","part 123","l5_b",-1.2466714384637
"1124","part 124","l5_b",0.167524318596998
"1125","part 125","l5_b",-0.859674626732023
"1126","part 126","l5_b",0.146631943677524
"1127","part 127","l5_b",1.19506454719385
"1128","part 128","l5_b",-2.14125665532876
"1129","part 129","l5_b",0.336840109578838
"1130","part 130","l5_b",0.489376078212422
"1131","part 131","l5_b",1.18349778624958
"1132","part 132","l5_b",0.52455364371474
"1133","part 133","l5_b",-0.837496752225572
"1134","part 134","l5_b",-0.170750487274386
"1135","part 135","l5_b",-0.176966968507625
"1136","part 136","l5_b",1.90320692116348
"1137","part 137","l5_b",1.41948958005694
"1138","part 138","l5_b",0.605832512267354
"1139","part 139","l5_b",0.65706655350287
"1140","part 140","l5_b",1.69589462535879
"1141","part 141","l5_b",0.820644484120864
"1142","part 142","l5_b",1.3950456580248
"1143","part 143","l5_b",1.38130381728471
"1144","part 144","l5_b",-1.07147315430214
"1145","part 145","l5_b",-0.625859265031236
"1146","part 146","l5_b",2.11684873427109
"1147","part 147","l5_b",-0.0364571287090953
"1148","part 148","l5_b",0.565069651105146
"1149","part 149","l5_b",0.767421439406247
"1150","part 150","l5_b",1.50932598031037
"1151","part 151","l5_b",1.10578457606425
"1152","part 152","l5_b",0.782108931822327
"1153","part 153","l5_b",-0.756866004712358
"1154","part 154","l5_b",-1.34804500115821
"1155","part 155","l5_b",1.90928847987905
"1156","part 156","l5_b",0.272452145777319
"1157","part 157","l5_b",0.341079448438079
"1158","part 158","l5_b",0.845666161921965
"1159","part 159","l5_b",0.558015325625375
"1160","part 160","l5_b",-0.3782580202982
"1161","part 161","l5_b",-0.617800085640274
"1162","part 162","l5_b",0.98527872038153
"1163","part 163","l5_b",1.08705378306698
"1164","part 164","l5_b",0.756147374011748
"1165","part 165","l5_b",-0.839489268103067
"1166","part 166","l5_b",-1.58078795957535
"1167","part 167","l5_b",-0.789898202664684
"1168","part 168","l5_b",0.90780231536646
"1169","part 169","l5_b",-1.26049216862565
"1170","part 170","l5_b",0.362269245367514
"1171","part 171","l5_b",1.47413622564875
"1172","part 172","l5_b",-0.162322534551186
"1173","part 173","l5_b",-0.177149244773498
"1174","part 174","l5_b",1.36883551435651
"1175","part 175","l5_b",-0.160599426093951
"1176","part 176","l5_b",-0.445932726694948
"1177","part 177","l5_b",1.21774474162274
"1178","part 178","l5_b",0.533296551201161
"1179","part 179","l5_b",-0.000549021040166492
"1180","part 180","l5_b",-0.627090218708128
"1181","part 181","l5_b",0.303071248916873
"1182","part 182","l5_b",1.27041872924167
"1183","part 183","l5_b",0.527004281032005
"1184","part 184","l5_b",1.11454290294566
"1185","part 185","l5_b",-0.630147612021696
"1186","part 186","l5_b",0.659123759389915
"1187","part 187","l5_b",-0.640062697877983
"1188","part 188","l5_b",0.288816760524883
"1189","part 189","l5_b",-0.675774841710584
"1190","part 190","l5_b",-0.629634431419863
"1191","part 191","l5_b",0.855366102904629
"1192","part 192","l5_b",0.257120897001262
"1193","part 193","l5_b",1.6082271017543
"1194","part 194","l5_b",0.489348473733021
"1195","part 195","l5_b",0.014208205977727
"1196","part 196","l5_b",0.971214293870207
"1197","part 197","l5_b",0.043577185195032
"1198","part 198","l5_b",1.61652491164259
"1199","part 199","l5_b",1.964774076635
"1200","part 200","l5_b",1.98809601836598
"1201","part 201","l5_b",0.796095855329555
"1202","part 202","l5_b",-0.681549348024158
"1203","part 203","l5_b",-0.807698249258933
"1204","part 204","l5_b",-0.230309340475224
"1205","part 205","l5_b",1.98129576163777
"1206","part 206","l5_b",-0.640437500074054
"1207","part 207","l5_b",1.45260730908938
"1208","part 208","l5_b",0.601158263287364
"1209","part 209","l5_b",1.07770312164511
"1210","part 210","l5_b",0.416932594870313
"1211","part 211","l5_b",0.556686153416844
"1212","part 212","l5_b",-0.711014015417552
"1213","part 213","l5_b",0.106073012957754
"1214","part 214","l5_b",-0.00360598987507707
"1215","part 215","l5_b",0.288191788375134
"1216","part 216","l5_b",-1.51146341771863
"1217","part 217","l5_b",0.625748868295676
"1218","part 218","l5_b",-1.40548455522187
"1219","part 219","l5_b",-0.223743143604222
"1220","part 220","l5_b",0.302538545910835
"1221","part 221","l5_b",0.56680178154279
"1222","part 222","l5_b",-1.05783478190146
"1223","part 223","l5_b",-0.352214384114924
"1224","part 224","l5_b",1.41940365936885
"1225","part 225","l5_b",1.47525906167996
"1226","part 226","l5_b",0.838836005452071
"1227","part 227","l5_b",-2.22444470649212
"1228","part 228","l5_b",1.56591482565985
"1229","part 229","l5_b",0.243157269855558
"1230","part 230","l5_b",-0.529246672966216
"1231","part 231","l5_b",-1.03188664517735
"1232","part 232","l5_b",1.49345492536024
"1233","part 233","l5_b",-0.651182602782573
"1234","part 234","l5_b",-1.36648773090267
"1235","part 235","l5_b",0.946976489486413
"1236","part 236","l5_b",0.0279459090662051
"1237","part 237","l5_b",0.0245865909164034
"1238","part 238","l5_b",0.532339725325044
"1239","part 239","l5_b",-0.0618857896856587
"1240","part 240","l5_b",0.730993993217608
"1241","part 241","l5_b",-1.49470490705617
"1242","part 242","l5_b",0.299010945539223
"1243","part 243","l5_b",-0.746992318750466
"1244","part 244","l5_b",1.68365645976524
"1245","part 245","l5_b",-0.491338964091295
"1246","part 246","l5_b",-0.194416984259422
"1247","part 247","l5_b",1.38212612789563
"1248","part 248","l5_b",-0.306518126385078
"1249","part 249","l5_b",-0.592199616724911
"1250","part 250","l5_b",2.04015624598724
"1251","part 1","l5_pm",0.496072370678758
"1252","part 2","l5_pm",-0.328480664669774
"1253","part 3","l5_pm",2.21292501900828
"1254","part 4","l5_pm",1.33361817914002
"1255","part 5","l5_pm",-0.639554029382335
"1256","part 6","l5_pm",2.23019442845301
"1257","part 7","l5_pm",-0.566254959012161
"1258","part 8","l5_pm",1.46981860891712
"1259","part 9","l5_pm",0.0162049171104411
"1260","part 10","l5_pm",1.6763230112672
"1261","part 11","l5_pm",0.226967475709897
"1262","part 12","l5_pm",0.160297129734962
"1263","part 13","l5_pm",-0.222556627716924
"1264","part 14","l5_pm",0.380506238801792
"1265","part 15","l5_pm",3.02898863100612
"1266","part 16","l5_pm",2.26039081442181
"1267","part 17","l5_pm",-0.0233618599983753
"1268","part 18","l5_pm",0.234915881677598
"1269","part 19","l5_pm",0.347990725346131
"1270","part 20","l5_pm",0.749626388161166
"1271","part 21","l5_pm",-0.421040253357207
"1272","part 22","l5_pm",0.91670847611181
"1273","part 23","l5_pm",1.49191638355648
"1274","part 24","l5_pm",1.41735455821006
"1275","part 25","l5_pm",-0.694307724853618
"1276","part 26","l5_pm",-0.881682397456001
"1277","part 27","l5_pm",-0.565780702067043
"1278","part 28","l5_pm",0.210596828339107
"1279","part 29","l5_pm",0.83080601023999
"1280","part 30","l5_pm",1.72549668830638
"1281","part 31","l5_pm",1.73211807813039
"1282","part 32","l5_pm",0.273898439961818
"1283","part 33","l5_pm",0.306507726744891
"1284","part 34","l5_pm",1.17895005315357
"1285","part 35","l5_pm",0.080826994403645
"1286","part 36","l5_pm",0.420926765507247
"1287","part 37","l5_pm",0.226648794485631
"1288","part 38","l5_pm",0.804851738293323
"1289","part 39","l5_pm",1.16218328603743
"1290","part 40","l5_pm",-0.268784572298716
"1291","part 41","l5_pm",-0.117243517338185
"1292","part 42","l5_pm",1.43079378029149
"1293","part 43","l5_pm",-1.81299707452528
"1294","part 44","l5_pm",0.678836326067686
"1295","part 45","l5_pm",-0.59728620669468
"1296","part 46","l5_pm",-0.182724612853369
"1297","part 47","l5_pm",-0.149045208302839
"1298","part 48","l5_pm",2.31946852027119
"1299","part 49","l5_pm",-0.357031354671601
"1300","part 50","l5_pm",0.930092837469128
"1301","part 51","l5_pm",0.768026933842813
"1302","part 52","l5_pm",1.68066167438151
"1303","part 53","l5_pm",1.37996635792255
"1304","part 54","l5_pm",0.679640507244599
"1305","part 55","l5_pm",1.43153225627216
"1306","part 56","l5_pm",1.50575367428898
"1307","part 57","l5_pm",0.509513054455021
"1308","part 58","l5_pm",0.135814165657217
"1309","part 59","l5_pm",-0.353931268250061
"1310","part 60","l5_pm",-0.895211504886248
"1311","part 61","l5_pm",0.949591973636793
"1312","part 62","l5_pm",1.29646760013539
"1313","part 63","l5_pm",-0.0739856142356767
"1314","part 64","l5_pm",2.74593795514549
"1315","part 65","l5_pm",0.254221491047105
"1316","part 66","l5_pm",-1.36692654608823
"1317","part 67","l5_pm",-0.556256275830525
"1318","part 68","l5_pm",-1.40943944273372
"1319","part 69","l5_pm",0.402731382092016
"1320","part 70","l5_pm",1.70412694359493
"1321","part 71","l5_pm",2.19360105196319
